"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.1031858921051,1,0.683419227600098
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.3049111366272,1,0.681568622589111
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,0.111,1.06811547279358,0.046,0.743720531463623
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.10984325408936,1,0.678052425384521
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.07045364379883,1,0.676223039627075
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.05571556091309,1,0.678653955459595
