"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.16857028007507,1,0.683288335800171
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.09763598442078,1,0.695865392684937
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,0.116,1.16059970855713,0.043,0.744741678237915
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.1122670173645,1,0.774317026138306
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.18736362457275,1,0.695414066314697
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.13011765480042,1,0.698558330535889
