"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,0.43,1.12897396087646,0.469,0.716436862945557
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,0.428,1.13568425178528,0.47,0.691656827926636
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,0.002,1.50982594490051,0.002,0.849791288375854
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,0.429,1.08800482749939,0.469,0.69080662727356
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,0.6,1.14301204681396,0.469,0.689852714538574
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,0.6,1.17943358421326,0.469,0.710852384567261
