"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,1,1.14473176002502,1,0.709375381469727
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,1,1.14468312263489,1,0.730215072631836
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,0.024,1.17763662338257,0.018,0.814547538757324
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,1,1.15385675430298,1,0.84169602394104
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,1,1.11604762077332,1,0.719894170761108
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.4,1000,1,1.09386563301086,1,0.720068216323853
