"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,0.02,1.22089385986328,0.021,0.717730045318604
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,0.018,1.0740385055542,0.02,0.710690021514893
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,0.005,1.17242884635925,0.005,0.778563976287842
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,0.019,1.15213251113892,0.02,0.731260299682617
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,0.021,1.07943892478943,0.021,0.669161081314087
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,0.022,1.14638018608093,0.021,0.669531583786011
