"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.017,1000,1,1.48211479187012,NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.017,1000,1,1.04638504981995,NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.017,1000,1,1.10015392303467,NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.017,1000,1,1.03400754928589,NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.017,1000,NA,NA,NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.017,1000,NA,NA,NA,NA
