"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",0.06,1.18455672264099
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.0901460647583
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.22700238227844
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.11427688598633
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.20716071128845
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.31829500198364
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",0.066,1.2448308467865
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.14767861366272
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.16733884811401
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.18032193183899
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.48669075965881
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.16047716140747
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",0.072,1.16808295249939
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.09291696548462
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.15104961395264
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.17449355125427
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.12622833251953
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.13532447814941
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",0.076,1.13521862030029
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.14275360107422
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.10843133926392
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.08243203163147
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.14109015464783
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.18902111053467
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",0.073,1.18776822090149
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.1188759803772
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.07874870300293
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.12708759307861
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.2523934841156
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.11907625198364
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",0.063,1.15418457984924
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.55172061920166
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.09624195098877
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.14704895019531
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.24518871307373
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.33990812301636
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",0.07,1.19870543479919
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.24439430236816
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.20461797714233
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.29185175895691
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10520124435425
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10675096511841
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",0.08,1.20355725288391
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.56290698051453
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.07920384407043
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.09665107727051
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.08710503578186
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09103560447693
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",0.081,1.15121960639954
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09552431106567
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.10926461219788
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.15997982025146
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.23412537574768
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.09175133705139
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",0.078,1.1450207233429
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.11398959159851
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.13095045089722
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.05861687660217
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.24724984169006
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.11881422996521
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",0.073,1.15206718444824
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.16312003135681
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.08888840675354
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.10638761520386
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.30840301513672
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.24630761146545
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",0.077,1.10460925102234
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.36364030838013
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.17048978805542
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.12914323806763
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.12439680099487
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09050703048706
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",0.091,1.14462113380432
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.10402822494507
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.10914921760559
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09832191467285
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.16738414764404
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.06992149353027
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",0.095,1.14207696914673
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.06334924697876
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.1071047782898
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.12527132034302
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.19999957084656
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.14261603355408
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",0.091,1.12562966346741
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.07084798812866
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.08060526847839
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.09928274154663
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.14935684204102
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.11307907104492
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",0.082,1.10377073287964
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.15134239196777
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.24439930915833
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.06969165802002
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.40141868591309
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.30579733848572
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",0.089,1.15360403060913
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.28341126441956
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.15624833106995
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.20089316368103
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.10138344764709
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.06712174415588
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",0.105,1.21689701080322
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.18393182754517
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.06096076965332
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANTA",1,1.15132594108582
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.09403109550476
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.12987852096558
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",0.112,1.10828161239624
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.06530952453613
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.61333274841309
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.10027980804443
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.14037132263184
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.11475443840027
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",0.103,1.12511658668518
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.16272330284119
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.126051902771
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.07944965362549
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.13718867301941
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.19697666168213
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",0.099,1.14206194877625
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.11045145988464
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.4980673789978
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.18566679954529
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.30687832832336
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.25123953819275
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",0.102,1.14699530601501
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.26761984825134
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.14893341064453
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.17756509780884
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.13084936141968
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.0980761051178
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",0.124,1.15749073028564
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.10647106170654
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.08627080917358
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANTA",1,1.09195017814636
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.11723303794861
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.11206459999084
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",0.123,1.19936299324036
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.09110260009766
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.08761858940125
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANTA",1,1.1980140209198
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.13254547119141
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.11802363395691
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",0.121,1.16881370544434
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.09157252311707
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.11736392974854
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANTA",1,1.12043356895447
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.50469899177551
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.11822986602783
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",0.12,1.12701296806335
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.11590433120728
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.20641851425171
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANTA",1,1.12367749214172
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.31936383247375
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.27499294281006
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",0.113,1.14596128463745
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.29715180397034
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.16316175460815
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANTA",1,1.16381764411926
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0.007,1.16637134552002
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0.004,1.12254977226257
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0.009,1.18515753746033
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0.005,1.2295286655426
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0.005,1.10031747817993
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANTA",0.004,1.05627822875977
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.008,1.16884207725525
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.01,1.49205780029297
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.008,1.25893831253052
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.009,1.07970762252808
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.01,1.10544419288635
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANTA",0.007,1.09730958938599
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0.012,1.27677965164185
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0.012,1.1055965423584
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0.008,1.14246320724487
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0.012,1.10311150550842
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0.011,1.06443524360657
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANTA",0.012,1.09567975997925
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.012,1.17845916748047
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.012,1.11025714874268
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.007,1.20771932601929
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.012,1.06570529937744
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.011,1.04326367378235
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANTA",0.012,1.08250117301941
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.011,1.14655017852783
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.012,1.13386964797974
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.008,1.10637950897217
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.011,1.09337544441223
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.01,1.18933892250061
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANTA",0.011,1.07726001739502
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.02,1.22089385986328
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.018,1.0740385055542
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.005,1.17242884635925
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.019,1.15213251113892
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.021,1.07943892478943
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANTA",0.022,1.14638018608093
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.021,1.10404872894287
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.019,1.08547163009644
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.013,1.12822151184082
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.019,1.51296854019165
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.02,1.08232855796814
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANTA",0.021,1.17608070373535
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0.02,1.15362501144409
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANTA",0.018,1.08054614067078
