"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.175,1000,0.35,1.12411332130432,0.548,0.728951454162598
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.175,1000,0.409,1.07491970062256,0.589,0.706725358963013
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.175,1000,0.981,1.48765754699707,0.999,0.741319179534912
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.175,1000,0.366,1.0947527885437,0.568,0.662913084030151
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.175,1000,NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.175,1000,NA,NA,NA,NA
