"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.003,1000,0.053,1.11005020141602,0.052,0.72258734703064
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.003,1000,0.053,1.11131858825684,0.05,0.721779823303223
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.003,1000,0.05,1.57345485687256,0.046,0.735181093215942
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.003,1000,0.054,1.15539526939392,0.05,0.734333038330078
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.003,1000,0.056,1.09676027297974,0.052,0.835416078567505
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.003,1000,0.057,1.06131029129028,0.052,0.734772682189941
