"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.018,1000,0.059,1.15759038925171,0.053,0.706700563430786
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.018,1000,0.06,1.11920309066772,0.05,0.733913660049438
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.018,1000,0.056,1.16484308242798,0.05,0.810461759567261
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.018,1000,0.059,1.1471791267395,0.053,0.741029024124146
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.018,1000,0.059,1.09418749809265,0.053,0.741684198379517
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.018,1000,0.058,1.17126774787903,0.053,0.763914346694946
