"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.021,1000,0.063,1.10204815864563,0.054,0.680107593536377
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.021,1000,0.062,1.60253858566284,0.054,0.693562984466553
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.021,1000,0.052,1.15069818496704,0.046,0.779977798461914
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.021,1000,0.063,1.12401938438416,0.055,0.702591419219971
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.021,1000,0.062,1.08302307128906,0.054,0.749155044555664
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.021,1000,0.066,1.05952620506287,0.054,0.690906047821045
