"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.14,1000,0.216,1.09025406837463,0.385,0.705137014389038
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.14,1000,0.288,1.08730459213257,0.449,0.774557828903198
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.14,1000,0.981,1.48436760902405,0.999,0.759816646575928
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.14,1000,0.231,1.11980199813843,0.402,0.681604623794556
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.14,1000,NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.14,1000,NA,NA,NA,NA
