"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.06206655502319,1,0.699423551559448
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.08907699584961,1,0.754797220230103
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,0.091,1.11845445632935,0.045,0.763756036758423
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.02751278877258,1,0.676764011383057
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.05787348747253,1,0.849707126617432
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.04832673072815,1,0.67572021484375
