"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0,1000,0.049,1.02363419532776,0.052,0.675218105316162
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0,1000,0.047,1.04818868637085,0.052,0.666178941726685
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0,1000,0.05,1.11672878265381,0.051,0.748034238815308
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0,1000,0.047,1.05366039276123,0.052,0.885570287704468
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0,1000,NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0,1000,NA,NA,NA,NA
