"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.1225,1000,0.975,1.08782005310059,0.995,0.656215190887451
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.1225,1000,0.973,1.06612992286682,0.996,0.672992944717407
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.1225,1000,0.044,1.15879559516907,0.045,0.748211860656738
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.1225,1000,0.974,1.03532767295837,0.996,0.660238981246948
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.1225,1000,NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.1225,1000,NA,NA,NA,NA
