"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0525,1000,0.134,1.21353816986084,0.132,0.66581130027771
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0525,1000,0.132,1.10054397583008,0.131,0.66782283782959
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0525,1000,0.045,1.11765646934509,0.045,0.738580703735352
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0525,1000,0.13,1.07374286651611,0.128,0.651279926300049
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0525,1000,NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0525,1000,NA,NA,NA,NA
