"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.686192989349365
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.68227744102478
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.718145847320557
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.69245171546936
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.679997444152832
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.696198225021362
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.739747285842896
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.67858076095581
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.677605628967285
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.69882321357727
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.680797815322876
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.701562166213989
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.700286388397217
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.68112587928772
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.662498712539673
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.657797574996948
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.686859607696533
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.003,0.682487487792969
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.003,0.682698249816895
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.003,0.71773886680603
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.003,0.698712587356567
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.003,0.714473247528076
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.895,0.679394245147705
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.746,0.677056074142456
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.54,0.680058717727661
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.419,0.678378343582153
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.327,0.69653844833374
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.685944080352783
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.701222896575928
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",1,0.676109552383423
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.999,0.690378665924072
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.995,0.676593780517578
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.675338506698608
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.680418729782104
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.732638120651245
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.730136394500732
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.692530155181885
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.712090253829956
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.694554805755615
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.720479726791382
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.710680246353149
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.889485359191895
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.711973190307617
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.673680305480957
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.737123012542725
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.712848663330078
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,0.73637580871582
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.003,0.691684484481812
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.003,0.656717538833618
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.003,0.750310182571411
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.003,0.707348823547363
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.003,0.695236444473267
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.678581237792969
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.675447940826416
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",1,0.680309534072876
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.999,0.676632881164551
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",1,0.677073240280151
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.680973529815674
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.695540904998779
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,1.02219319343567
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.759715557098389
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.695608377456665
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,1.02057337760925
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.67497730255127
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.703031063079834
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.752202987670898
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.674379110336304
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.67617654800415
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.691200971603394
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.854292631149292
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.659948348999023
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.676248550415039
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.766685247421265
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.673668146133423
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.677361726760864
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.675187349319458
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.70591402053833
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0,0,1,NA,"MANOVA",0,0.664319276809692
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0,0.674980163574219
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0,0.692756175994873
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0,0.683685302734375
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0,0.675990581512451
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.698,0.745044231414795
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.464,0.657692670822144
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.26,0.681009769439697
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.172,0.674450397491455
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.123,0.674443483352661
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.68392825126648
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.678920745849609
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",0.998,0.676185607910156
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.988,0.676663398742676
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.955,0.694640874862671
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.691968202590942
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.69322657585144
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.679089307785034
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.687210083007812
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.692985773086548
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.71078372001648
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.723330497741699
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.870561838150024
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.711867570877075
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.707584857940674
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.729100704193115
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.891043186187744
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.720165014266968
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.676223039627075
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,0.695414066314697
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0,0.674751043319702
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0,0.678568601608276
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0,0.692741632461548
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0,0.674883842468262
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0,0.700158357620239
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.674877882003784
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.854289293289185
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",0.999,0.667678833007812
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.995,0.691304206848145
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",0.998,0.694870233535767
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.826201677322388
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.692713737487793
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,0.69733738899231
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.681592464447021
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.693988561630249
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.695567607879639
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.698618173599243
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.675215005874634
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.67685604095459
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.6912522315979
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.677282333374023
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.674678802490234
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.692167043685913
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.677454233169556
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.663509130477905
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.676601409912109
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.849707126617432
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.687689065933228
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.675553560256958
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.68608808517456
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.052,0.73825192451477
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.052,0.675191164016724
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.052,0.724280118942261
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.052,0.703892946243286
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.052,0.665045022964478
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.964,0.680617570877075
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.888,0.665989637374878
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.777,0.684818029403687
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.661,0.736883401870728
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.573,0.684613227844238
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.682317018508911
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.918480634689331
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",1,0.682756900787354
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",1,0.683526754379272
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.999,0.696873426437378
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.684525012969971
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.686734199523926
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.690710544586182
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.665366649627686
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.717028617858887
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.748153448104858
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.683426856994629
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.68503999710083
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.683173179626465
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.723643779754639
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.681680917739868
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.685690879821777
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.703248023986816
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.669552326202393
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,0.705177307128906
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.052,0.700385332107544
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.052,0.702609777450562
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.052,0.684291362762451
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.052,0.691593408584595
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.052,0.68221640586853
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.687942504882812
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.68330192565918
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",1,0.696545839309692
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",1,0.682523727416992
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",1,0.684034824371338
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.708251476287842
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.689074993133545
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,0.684927463531494
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.685405731201172
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.701364994049072
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.738012790679932
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.726272106170654
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.701088666915894
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.86166787147522
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.679681539535522
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.680237770080566
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.754929780960083
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.756321907043457
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.679892539978027
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.659913301467896
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.672670125961304
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.680286645889282
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.68216872215271
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.698299407958984
"Normalización Min- Max","mvnorm",0.05,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.689493417739868
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.003,0.699926614761353
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.003,0.658522605895996
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.003,0.662768363952637
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.003,0.675699710845947
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.003,1.07145690917969
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.895,0.679621696472168
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.746,0.70146107673645
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.54,0.901226043701172
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.419,0.687546730041504
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.327,0.680200815200806
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.711669445037842
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.698185443878174
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",1,0.693132638931274
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.999,0.847380638122559
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.995,0.660634517669678
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,0.677762985229492
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.680450677871704
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.71088171005249
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,0.676462888717651
