"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA"
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.004,1000,0.202,1.21607279777527,NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.004,1000,0.184,1.13844776153564,NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.004,1000,0.179,1.44256281852722,NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.004,1000,0.136,1.22911834716797,NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.004,1000,NA,NA,NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.004,1000,NA,NA,NA,NA
